"epoch","feasible-lake-90 - _step","feasible-lake-90 - _step__MIN","feasible-lake-90 - _step__MAX","feasible-lake-90 - val_loss","feasible-lake-90 - val_loss__MIN","feasible-lake-90 - val_loss__MAX","laced-dragon-89 - _step","laced-dragon-89 - _step__MIN","laced-dragon-89 - _step__MAX","laced-dragon-89 - val_loss","laced-dragon-89 - val_loss__MIN","laced-dragon-89 - val_loss__MAX","copper-pine-19 - _step","copper-pine-19 - _step__MIN","copper-pine-19 - _step__MAX","copper-pine-19 - val_loss","copper-pine-19 - val_loss__MIN","copper-pine-19 - val_loss__MAX","still-jazz-17 - _step","still-jazz-17 - _step__MIN","still-jazz-17 - _step__MAX","still-jazz-17 - val_loss","still-jazz-17 - val_loss__MIN","still-jazz-17 - val_loss__MAX","electric-sweep-20 - _step","electric-sweep-20 - _step__MIN","electric-sweep-20 - _step__MAX","electric-sweep-20 - val_loss","electric-sweep-20 - val_loss__MIN","electric-sweep-20 - val_loss__MAX","good-sweep-19 - _step","good-sweep-19 - _step__MIN","good-sweep-19 - _step__MAX","good-sweep-19 - val_loss","good-sweep-19 - val_loss__MIN","good-sweep-19 - val_loss__MAX","jumping-sweep-18 - _step","jumping-sweep-18 - _step__MIN","jumping-sweep-18 - _step__MAX","jumping-sweep-18 - val_loss","jumping-sweep-18 - val_loss__MIN","jumping-sweep-18 - val_loss__MAX","graceful-sweep-17 - _step","graceful-sweep-17 - _step__MIN","graceful-sweep-17 - _step__MAX","graceful-sweep-17 - val_loss","graceful-sweep-17 - val_loss__MIN","graceful-sweep-17 - val_loss__MAX","skilled-sweep-16 - _step","skilled-sweep-16 - _step__MIN","skilled-sweep-16 - _step__MAX","skilled-sweep-16 - val_loss","skilled-sweep-16 - val_loss__MIN","skilled-sweep-16 - val_loss__MAX","usual-sweep-15 - _step","usual-sweep-15 - _step__MIN","usual-sweep-15 - _step__MAX","usual-sweep-15 - val_loss","usual-sweep-15 - val_loss__MIN","usual-sweep-15 - val_loss__MAX","cosmic-sweep-14 - _step","cosmic-sweep-14 - _step__MIN","cosmic-sweep-14 - _step__MAX","cosmic-sweep-14 - val_loss","cosmic-sweep-14 - val_loss__MIN","cosmic-sweep-14 - val_loss__MAX","resilient-sweep-13 - _step","resilient-sweep-13 - _step__MIN","resilient-sweep-13 - _step__MAX","resilient-sweep-13 - val_loss","resilient-sweep-13 - val_loss__MIN","resilient-sweep-13 - val_loss__MAX","denim-sweep-12 - _step","denim-sweep-12 - _step__MIN","denim-sweep-12 - _step__MAX","denim-sweep-12 - val_loss","denim-sweep-12 - val_loss__MIN","denim-sweep-12 - val_loss__MAX","earnest-sweep-11 - _step","earnest-sweep-11 - _step__MIN","earnest-sweep-11 - _step__MAX","earnest-sweep-11 - val_loss","earnest-sweep-11 - val_loss__MIN","earnest-sweep-11 - val_loss__MAX","grateful-sweep-10 - _step","grateful-sweep-10 - _step__MIN","grateful-sweep-10 - _step__MAX","grateful-sweep-10 - val_loss","grateful-sweep-10 - val_loss__MIN","grateful-sweep-10 - val_loss__MAX","misunderstood-sweep-9 - _step","misunderstood-sweep-9 - _step__MIN","misunderstood-sweep-9 - _step__MAX","misunderstood-sweep-9 - val_loss","misunderstood-sweep-9 - val_loss__MIN","misunderstood-sweep-9 - val_loss__MAX","brisk-sweep-7 - _step","brisk-sweep-7 - _step__MIN","brisk-sweep-7 - _step__MAX","brisk-sweep-7 - val_loss","brisk-sweep-7 - val_loss__MIN","brisk-sweep-7 - val_loss__MAX","daily-sweep-6 - _step","daily-sweep-6 - _step__MIN","daily-sweep-6 - _step__MAX","daily-sweep-6 - val_loss","daily-sweep-6 - val_loss__MIN","daily-sweep-6 - val_loss__MAX","fresh-sweep-5 - _step","fresh-sweep-5 - _step__MIN","fresh-sweep-5 - _step__MAX","fresh-sweep-5 - val_loss","fresh-sweep-5 - val_loss__MIN","fresh-sweep-5 - val_loss__MAX","expert-sweep-4 - _step","expert-sweep-4 - _step__MIN","expert-sweep-4 - _step__MAX","expert-sweep-4 - val_loss","expert-sweep-4 - val_loss__MIN","expert-sweep-4 - val_loss__MAX","stoic-sweep-3 - _step","stoic-sweep-3 - _step__MIN","stoic-sweep-3 - _step__MAX","stoic-sweep-3 - val_loss","stoic-sweep-3 - val_loss__MIN","stoic-sweep-3 - val_loss__MAX","spring-sweep-2 - _step","spring-sweep-2 - _step__MIN","spring-sweep-2 - _step__MAX","spring-sweep-2 - val_loss","spring-sweep-2 - val_loss__MIN","spring-sweep-2 - val_loss__MAX","comic-sweep-1 - _step","comic-sweep-1 - _step__MIN","comic-sweep-1 - _step__MAX","comic-sweep-1 - val_loss","comic-sweep-1 - val_loss__MIN","comic-sweep-1 - val_loss__MAX","classic-wind-42 - _step","classic-wind-42 - _step__MIN","classic-wind-42 - _step__MAX","classic-wind-42 - val_loss","classic-wind-42 - val_loss__MIN","classic-wind-42 - val_loss__MAX","warm-tree-41 - _step","warm-tree-41 - _step__MIN","warm-tree-41 - _step__MAX","warm-tree-41 - val_loss","warm-tree-41 - val_loss__MIN","warm-tree-41 - val_loss__MAX","lively-grass-33 - _step","lively-grass-33 - _step__MIN","lively-grass-33 - _step__MAX","lively-grass-33 - val_loss","lively-grass-33 - val_loss__MIN","lively-grass-33 - val_loss__MAX","playful-morning-32 - _step","playful-morning-32 - _step__MIN","playful-morning-32 - _step__MAX","playful-morning-32 - val_loss","playful-morning-32 - val_loss__MIN","playful-morning-32 - val_loss__MAX","summer-spaceship-31 - _step","summer-spaceship-31 - _step__MIN","summer-spaceship-31 - _step__MAX","summer-spaceship-31 - val_loss","summer-spaceship-31 - val_loss__MIN","summer-spaceship-31 - val_loss__MAX","solar-glade-30 - _step","solar-glade-30 - _step__MIN","solar-glade-30 - _step__MAX","solar-glade-30 - val_loss","solar-glade-30 - val_loss__MIN","solar-glade-30 - val_loss__MAX","gentle-river-29 - _step","gentle-river-29 - _step__MIN","gentle-river-29 - _step__MAX","gentle-river-29 - val_loss","gentle-river-29 - val_loss__MIN","gentle-river-29 - val_loss__MAX","flowing-gorge-28 - _step","flowing-gorge-28 - _step__MIN","flowing-gorge-28 - _step__MAX","flowing-gorge-28 - val_loss","flowing-gorge-28 - val_loss__MIN","flowing-gorge-28 - val_loss__MAX","hardy-breeze-27 - _step","hardy-breeze-27 - _step__MIN","hardy-breeze-27 - _step__MAX","hardy-breeze-27 - val_loss","hardy-breeze-27 - val_loss__MIN","hardy-breeze-27 - val_loss__MAX","denim-pyramid-26 - _step","denim-pyramid-26 - _step__MIN","denim-pyramid-26 - _step__MAX","denim-pyramid-26 - val_loss","denim-pyramid-26 - val_loss__MIN","denim-pyramid-26 - val_loss__MAX","hopeful-surf-22 - _step","hopeful-surf-22 - _step__MIN","hopeful-surf-22 - _step__MAX","hopeful-surf-22 - val_loss","hopeful-surf-22 - val_loss__MIN","hopeful-surf-22 - val_loss__MAX","crimson-dew-21 - _step","crimson-dew-21 - _step__MIN","crimson-dew-21 - _step__MAX","crimson-dew-21 - val_loss","crimson-dew-21 - val_loss__MIN","crimson-dew-21 - val_loss__MAX","azure-firebrand-20 - _step","azure-firebrand-20 - _step__MIN","azure-firebrand-20 - _step__MAX","azure-firebrand-20 - val_loss","azure-firebrand-20 - val_loss__MIN","azure-firebrand-20 - val_loss__MAX","trim-frog-19 - _step","trim-frog-19 - _step__MIN","trim-frog-19 - _step__MAX","trim-frog-19 - val_loss","trim-frog-19 - val_loss__MIN","trim-frog-19 - val_loss__MAX","prime-surf-16 - _step","prime-surf-16 - _step__MIN","prime-surf-16 - _step__MAX","prime-surf-16 - val_loss","prime-surf-16 - val_loss__MIN","prime-surf-16 - val_loss__MAX"
"69","","","","","","","","","","","","","","","","","","","75","75","75","3.0411260242957265","3.0411260242957265","3.0411260242957265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","2.765325907576364","2.765325907576364","2.765325907576364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","149","149","3.9052814582664386","3.9052814582664386","3.9052814582664386","","","","","",""
"70","","","","","","","","","","","","","","","","","","","77","77","77","3.0347277702595603","3.0347277702595603","3.0347277702595603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","77","77","2.7587919971998898","2.7587919971998898","2.7587919971998898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152","152","152","3.908756826657742","3.908756826657742","3.908756826657742","","","","","",""
"71","","","","","","","","","","","","","","","","","","","78","78","78","3.031518772299711","3.031518772299711","3.031518772299711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","78","78","2.760564051982941","2.760564051982941","2.760564051982941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154","154","154","3.9116650040276415","3.9116650040276415","3.9116650040276415","","","","","",""
"72","","","","","","","","","","","","","","","","","","","79","79","79","3.0230869545482735","3.0230869545482735","3.0230869545482735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","79","79","2.7575848193928985","2.7575848193928985","2.7575848193928985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156","156","156","3.9158423957777555","3.9158423957777555","3.9158423957777555","","","","","",""
"73","","","","","","","","","","","","","","","","","","","80","80","80","3.021146978819179","3.021146978819179","3.021146978819179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","80","2.7528393678228995","2.7528393678228995","2.7528393678228995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","158","158","3.9250246986323147","3.9250246986323147","3.9250246986323147","","","","","",""
"74","","","","","","","","","","","","","","","","","","","81","81","81","3.0163449981746036","3.0163449981746036","3.0163449981746036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","81","81","2.7532233378501108","2.7532233378501108","2.7532233378501108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160","160","160","3.9281140069289613","3.9281140069289613","3.9281140069289613","","","","","",""
"75","","","","","","","","","","","","","","","","","","","82","82","82","3.0125101552758142","3.0125101552758142","3.0125101552758142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","82","82","2.7507088983014722","2.7507088983014722","2.7507088983014722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","163","163","3.930676597010515","3.930676597010515","3.930676597010515","","","","","",""
"76","","","","","","","","","","","","","","","","","","","83","83","83","3.0066485328344243","3.0066485328344243","3.0066485328344243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","83","83","2.7474100498392793","2.7474100498392793","2.7474100498392793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","165","165","3.936004279128406","3.936004279128406","3.936004279128406","","","","","",""
"77","","","","","","","","","","","","","","","","","","","84","84","84","3.0032846724294466","3.0032846724294466","3.0032846724294466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","84","84","2.747654046057476","2.747654046057476","2.747654046057476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","167","167","3.9403255861091377","3.9403255861091377","3.9403255861091377","","","","","",""
"78","","","","","","","","","","","","","","","","","","","85","85","85","2.9999770481595296","2.9999770481595296","2.9999770481595296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","85","85","2.7451634188959715","2.7451634188959715","2.7451634188959715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169","169","169","3.9455402666617676","3.9455402666617676","3.9455402666617676","","","","","",""
"79","","","","","","","","","","","","","","","","","","","86","86","86","2.9950162901719213","2.9950162901719213","2.9950162901719213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","86","86","2.7444262781602933","2.7444262781602933","2.7444262781602933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","171","171","3.9486042501310483","3.9486042501310483","3.9486042501310483","","","","","",""
"80","","","","","","","","","","","","","","","","","","","88","88","88","2.9935289083511485","2.9935289083511485","2.9935289083511485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","88","88","2.743638233731792","2.743638233731792","2.743638233731792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","174","174","3.9528379133811544","3.9528379133811544","3.9528379133811544","","","","","",""
"81","","","","","","","","","","","","","","","","","","","89","89","89","2.9870157854813435","2.9870157854813435","2.9870157854813435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","89","89","2.7357825755483582","2.7357825755483582","2.7357825755483582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176","176","176","3.9562747988329536","3.9562747988329536","3.9562747988329536","","","","","",""
"82","","","","","","","","","","","","","","","","","","","90","90","90","2.9823612111755295","2.9823612111755295","2.9823612111755295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","2.737227802960333","2.737227802960333","2.737227802960333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178","178","178","3.9644760973521302","3.9644760973521302","3.9644760973521302","","","","","",""
"83","","","","","","","","","","","","","","","","","","","91","91","91","2.982074372700619","2.982074372700619","2.982074372700619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","91","91","2.735658275476934","2.735658275476934","2.735658275476934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","180","3.9680977716434134","3.9680977716434134","3.9680977716434134","","","","","",""
"84","","","","","","","","","","","","","","","","","","","92","92","92","2.977378747371867","2.977378747371867","2.977378747371867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","92","92","2.7333003852806517","2.7333003852806517","2.7333003852806517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182","182","182","3.965757266257985","3.965757266257985","3.965757266257985","","","","","",""
"85","","","","","","","","","","","","","","","","","","","93","93","93","2.9751192807267124","2.9751192807267124","2.9751192807267124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","93","93","2.7327770072833273","2.7327770072833273","2.7327770072833273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185","185","185","3.9795370986051997","3.9795370986051997","3.9795370986051997","","","","","",""
"86","","","","","","","","","","","","","","","","","","","94","94","94","2.968965543952065","2.968965543952065","2.968965543952065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","94","94","2.7312408477915233","2.7312408477915233","2.7312408477915233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187","187","187","3.975550315583445","3.975550315583445","3.975550315583445","","","","","",""
"87","","","","","","","","","","","","","","","","","","","95","95","95","2.964303709815253","2.964303709815253","2.964303709815253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","95","95","2.7289756891606616","2.7289756891606616","2.7289756891606616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189","189","189","3.983387909359926","3.983387909359926","3.983387909359926","","","","","",""
"88","","","","","","","","","","","","","","","","","","","96","96","96","2.9625703053657144","2.9625703053657144","2.9625703053657144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","96","96","2.7307033208745666","2.7307033208745666","2.7307033208745666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191","191","191","3.9836121713569934","3.9836121713569934","3.9836121713569934","","","","","",""
"89","","","","","","","","","","","","","","","","","","","97","97","97","2.958512500131086","2.958512500131086","2.958512500131086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","97","97","2.7254916156914972","2.7254916156914972","2.7254916156914972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","193","193","3.984256772676711","3.984256772676711","3.984256772676711","","","","","",""
"90","","","","","","","","","","","","","","","","","","","99","99","99","2.9579228010991008","2.9579228010991008","2.9579228010991008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","2.727338614658313","2.727338614658313","2.727338614658313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","3.9831573960218205","3.9831573960218205","3.9831573960218205","","","","","",""
"91","","","","","","","","","","","","","","","","","","","100","100","100","2.9530285150365274","2.9530285150365274","2.9530285150365274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","2.722184452933935","2.722184452933935","2.722184452933935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","3.9891051185145807","3.9891051185145807","3.9891051185145807","","","","","",""
"92","","","","","","","","","","","","","","","","","","","101","101","101","2.9505756611582377","2.9505756611582377","2.9505756611582377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","101","101","2.7203395964925456","2.7203395964925456","2.7203395964925456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","200","200","3.9924277958675427","3.9924277958675427","3.9924277958675427","","","","","",""
"93","","","","","","","","","","","","","","","","","","","102","102","102","2.9472725211616204","2.9472725211616204","2.9472725211616204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","102","102","2.7202421867361175","2.7202421867361175","2.7202421867361175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","202","202","3.999246704563664","3.999246704563664","3.999246704563664","","","","","",""
"94","","","","","","","","","","","","","","","","","","","103","103","103","2.942286688258828","2.942286688258828","2.942286688258828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","103","103","2.7203398906108918","2.7203398906108918","2.7203398906108918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","204","204","3.995990229772844","3.995990229772844","3.995990229772844","","","","","",""
"95","","","","","","","","","","","","","","","","","","","104","104","104","2.9421858828795706","2.9421858828795706","2.9421858828795706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","104","104","2.7203224250501106","2.7203224250501106","2.7203224250501106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207","207","207","3.998387383884199","3.998387383884199","3.998387383884199","","","","","",""
"96","","","","","","","","","","","","","","","","","","","105","105","105","2.940769553331863","2.940769553331863","2.940769553331863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","105","105","2.720823268513155","2.720823268513155","2.720823268513155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209","209","209","3.9994808545955474","3.9994808545955474","3.9994808545955474","","","","","",""
"97","","","","","","","","","","","","","","","","","","","106","106","106","2.9386815812590683","2.9386815812590683","2.9386815812590683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","106","106","2.7144269607270455","2.7144269607270455","2.7144269607270455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211","211","211","4.008501257973047","4.008501257973047","4.008501257973047","","","","","",""
"98","","","","","","","","","","","","","","","","","","","107","107","107","2.9318709662287725","2.9318709662287725","2.9318709662287725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","107","107","2.715404534664083","2.715404534664083","2.715404534664083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","213","213","4.001352400950655","4.001352400950655","4.001352400950655","","","","","",""
"99","","","","","","","","","","","","","","","","","","","108","108","108","2.9312797789225913","2.9312797789225913","2.9312797789225913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","108","108","2.7162367616801975","2.7162367616801975","2.7162367616801975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215","215","215","4.010207452054961","4.010207452054961","4.010207452054961","","","","","",""
"100","","","","","","","","","","","","","","","","","","","110","110","110","2.9285200617664087","2.9285200617664087","2.9285200617664087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","2.7134257046637047","2.7134257046637047","2.7134257046637047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218","218","218","4.004681786441685","4.004681786441685","4.004681786441685","","","","","",""
